freq,mag,db
10565.9,1.04718,0.400455
10566.1,1.04718,0.400468
10566.3,1.04716,0.400262
10566.5,1.04715,0.400206
10566.7,1.04714,0.400067
10566.9,1.0471,0.399799
10567.1,1.04709,0.399719
10567.3,1.04707,0.399491
10567.5,1.04704,0.399262
10567.7,1.04703,0.399208
10567.9,1.04701,0.398984
10568.1,1.04699,0.398885
10568.3,1.047,0.398895
10568.5,1.04698,0.398756
10568.7,1.04699,0.398826
10568.9,1.047,0.398901
10569.1,1.04699,0.398882
10569.3,1.04702,0.399089
10569.5,1.04703,0.399189
10569.7,1.04704,0.399267
10569.9,1.04707,0.399518
10570.1,1.04708,0.399575
10570.3,1.04709,0.399688
10570.5,1.04711,0.399872
10570.7,1.04711,0.399829
10570.9,1.04712,0.399909
10571.1,1.04712,0.399942
10571.3,1.0471,0.399788
10571.5,1.0471,0.399795
10571.7,1.04709,0.399659
10571.9,1.04706,0.399437
10572.1,1.04705,0.399377
10572.3,1.04702,0.399124
10572.5,1.047,0.398917
10572.7,1.04699,0.398831
10572.9,1.04696,0.398562
10573.1,1.04694,0.398456
10573.3,1.04694,0.398396
10573.5,1.04691,0.39821
10573.7,1.04692,0.398257
10573.9,1.04692,0.398253
10574.1,1.04691,0.398208
10574.3,1.04693,0.398388
10574.5,1.04694,0.398432
10574.7,1.04695,0.398523
10574.9,1.04698,0.398762
10575.1,1.04698,0.398806
10575.3,1.047,0.398971
10575.5,1.04703,0.39916
10575.7,1.04703,0.399153
10575.9,1.04704,0.399304
10576.1,1.04705,0.399353
10576.3,1.04704,0.399265
10576.5,1.04705,0.399333
10576.7,1.04703,0.399208
10576.9,1.04701,0.399052
10577.1,1.04701,0.399016
10577.3,1.04698,0.398758
10577.5,1.04696,0.39859
10577.7,1.04695,0.398478
10577.9,1.04691,0.398185
10578.1,1.0469,0.398081
10578.3,1.04688,0.397953
10578.5,1.04686,0.397734
10578.7,1.04686,0.397748
10578.9,1.04685,0.397661
10579.1,1.04684,0.397594
10579.3,1.04685,0.397729
10579.5,1.04685,0.397709
10579.7,1.04686,0.397803
10579.9,1.04689,0.398005
10580.1,1.04689,0.398031
10580.3,1.04692,0.39823
10580.5,1.04694,0.398406
10580.7,1.04694,0.398433
10580.9,1.04696,0.398639
10581.1,1.04697,0.3987
10581.3,1.04697,0.398682
10581.5,1.04698,0.398804
10581.7,1.04697,0.398702
10581.9,1.04696,0.398623
10582.1,1.04696,0.398612
10582.3,1.04693,0.398372
10582.5,1.04692,0.39826
10582.7,1.0469,0.398129
10582.9,1.04687,0.397836
10583.1,1.04686,0.39774
10583.3,1.04683,0.397554
10583.5,1.04681,0.397321
10583.7,1.0468,0.3973
10583.9,1.04678,0.397135
10584.1,1.04677,0.397048
10584.3,1.04678,0.397123
10584.5,1.04677,0.397038
10584.7,1.04678,0.397124
10584.9,1.0468,0.397267
10585.1,1.0468,0.397271
10585.3,1.04683,0.397485
10585.5,1.04684,0.397628
10585.7,1.04685,0.397685
10585.9,1.04688,0.397926
10586.1,1.04689,0.397987
10586.3,1.04689,0.398042
10586.5,1.04691,0.398205
10586.7,1.0469,0.398132
10586.9,1.0469,0.398139
10587.1,1.04691,0.398153
10587.3,1.04688,0.397952
10587.5,1.04688,0.397901
10587.7,1.04686,0.397762
10587.9,1.04683,0.397497
10588.1,1.04682,0.397418
10588.3,1.04679,0.397186
10588.5,1.04676,0.396959
10588.7,1.04676,0.396903
10588.9,1.04673,0.396673
10589.1,1.04672,0.396573
10589.3,1.04672,0.396577
10589.5,1.0467,0.396433
10589.7,1.04671,0.396502
10589.9,1.04672,0.39657
10590.1,1.04671,0.396546
10590.3,1.04674,0.396752
10590.5,1.04675,0.396847
10590.7,1.04676,0.396926
10590.9,1.04679,0.397177
10591.1,1.0468,0.397234
10591.3,1.04681,0.397354
10591.5,1.04683,0.397539
10591.7,1.04683,0.397502
10591.9,1.04684,0.397591
10592.1,1.04684,0.397627
10592.3,1.04683,0.397482
10592.5,1.04683,0.397497
10592.7,1.04681,0.397361
10592.9,1.04678,0.397149
10593.1,1.04678,0.39709
10593.3,1.04675,0.396836
10593.5,1.04672,0.396634
10593.7,1.04671,0.396544
10593.9,1.04668,0.396269
10594.1,1.04667,0.396165
10594.3,1.04666,0.396093
10594.5,1.04663,0.395901
10594.7,1.04664,0.395943
10594.9,1.04664,0.395926
10595.1,1.04663,0.395878
10595.3,1.04665,0.396053
10595.5,1.04666,0.396085
10595.7,1.04667,0.396178
10595.9,1.0467,0.396412
10596.1,1.0467,0.396454
10596.3,1.04672,0.396627
10596.5,1.04674,0.396814
10596.7,1.04674,0.396813
10596.9,1.04676,0.396977
10597.1,1.04677,0.397028
10597.3,1.04676,0.396952
10597.5,1.04677,0.397032
10597.7,1.04676,0.396911
10597.9,1.04674,0.396768
10598.1,1.04674,0.396736
10598.3,1.0467,0.396481
10598.5,1.04669,0.396323
10598.7,1.04667,0.396207
10598.9,1.04664,0.395911
10599.1,1.04662,0.395808
10599.3,1.04661,0.395668
10599.5,1.04658,0.395445
10599.7,1.04658,0.395452
10599.9,1.04657,0.395349
10600.1,1.04656,0.395277
10600.3,1.04657,0.3954
10600.5,1.04657,0.395366
10600.7,1.04658,0.39546
10600.9,1.0466,0.395651
10601.1,1.04661,0.395673
10601.3,1.04663,0.395877
10601.5,1.04665,0.396046
10601.7,1.04666,0.396081
10601.9,1.04668,0.396299
10602.1,1.04669,0.396359
10602.3,1.04669,0.396359
10602.5,1.04671,0.396492
10602.7,1.04669,0.396397
10602.9,1.04669,0.396339
10603.1,1.04669,0.396334
10603.3,1.04666,0.396101
10603.5,1.04665,0.396001
10603.7,1.04663,0.395869
10603.9,1.0466,0.395581
10604.1,1.04658,0.395489
10604.3,1.04656,0.39529
10604.5,1.04653,0.395056
10604.7,1.04653,0.395025
10604.9,1.04651,0.394843
10605.1,1.0465,0.394752
10605.3,1.0465,0.394809
10605.5,1.04649,0.394707
10605.7,1.0465,0.394789
10605.9,1.04652,0.394915
10606.1,1.04652,0.394913
10606.3,1.04654,0.395126
10606.5,1.04656,0.395257
10606.7,1.04656,0.395322
10606.9,1.04659,0.395569
10607.1,1.0466,0.395629
10607.3,1.04661,0.395703
10607.5,1.04663,0.395875
10607.7,1.04662,0.395812
10607.9,1.04663,0.395842
10608.1,1.04663,0.395864
10608.3,1.04661,0.395678
10608.5,1.0466,0.395645
10608.7,1.04659,0.395508
10608.9,1.04656,0.395255
10609.1,1.04655,0.395182
10609.3,1.04652,0.394943
10609.5,1.04649,0.39472
10609.7,1.04648,0.394652
10609.9,1.04645,0.394406
10610.1,1.04644,0.394305
10610.3,1.04644,0.394287
10610.5,1.04642,0.394125
10610.7,1.04643,0.394186
10610.9,1.04643,0.394229
10611.1,1.04643,0.394199
10611.3,1.04645,0.394397
10611.5,1.04646,0.394472
10611.7,1.04647,0.394557
10611.9,1.0465,0.394806
10612.1,1.04651,0.39486
10612.3,1.04653,0.394998
10612.5,1.04655,0.395186
10612.7,1.04655,0.395162
10612.9,1.04656,0.395278
10613.1,1.04656,0.39532
10613.3,1.04655,0.395197
10613.5,1.04655,0.395234
10613.7,1.04654,0.395102
10613.9,1.04652,0.394911
10614.1,1.04651,0.394863
10614.3,1.04648,0.394604
10614.5,1.04646,0.394415
10614.7,1.04644,0.394315
10614.9,1.04641,0.394031
10615.1,1.0464,0.393926
10615.3,1.04638,0.39383
10615.5,1.04636,0.393625
10615.7,1.04636,0.393654
10615.9,1.04636,0.393606
10616.1,1.04635,0.393548
10616.3,1.04637,0.393707
10616.5,1.04637,0.393716
10616.7,1.04638,0.39381
10616.9,1.04641,0.394031
10617.1,1.04641,0.394067
10617.3,1.04644,0.394254
10617.5,1.04646,0.394439
10617.7,1.04646,0.394453
10617.9,1.04648,0.394638
10618.1,1.04649,0.394694
10618.3,1.04648,0.394648
10618.5,1.0465,0.394748
10618.7,1.04648,0.394636
10618.9,1.04647,0.394525
10619.1,1.04647,0.394503
10619.3,1.04644,0.394255
10619.5,1.04642,0.394119
10619.7,1.0464,0.393995
10619.9,1.04637,0.393699
10620.1,1.04636,0.393599
10620.3,1.04634,0.393434
10620.5,1.04631,0.393203
10620.7,1.04631,0.393194
10620.9,1.04629,0.393059
10621.1,1.04628,0.392977
10621.3,1.04629,0.393075
10621.5,1.04629,0.393014
10621.7,1.0463,0.393104
10621.9,1.04632,0.39327
10622.1,1.04632,0.393283
10622.3,1.04634,0.393495
10622.5,1.04636,0.39365
10622.7,1.04637,0.3937
10622.9,1.0464,0.393933
10623.1,1.0464,0.393996
10623.3,1.04641,0.394027
10623.5,1.04643,0.394179
10623.7,1.04642,0.394098
10623.9,1.04641,0.394078
10624.1,1.04642,0.394085
10624.3,1.04639,0.393871
10624.5,1.04638,0.3938
10624.7,1.04636,0.393663
10624.9,1.04633,0.393389
10625.1,1.04632,0.393304
10625.3,1.0463,0.393083
10625.5,1.04627,0.392852
10625.7,1.04626,0.392804
10625.9,1.04624,0.392592
10626.1,1.04622,0.392495
10626.3,1.04623,0.392517
10626.5,1.04621,0.392388
10626.7,1.04622,0.392462
10626.9,1.04623,0.392551
10627.1,1.04623,0.392535
10627.3,1.04625,0.392744
10627.5,1.04627,0.392853
10627.7,1.04628,0.392928
10627.9,1.04631,0.393179
10628.1,1.04631,0.393239
10628.3,1.04633,0.393345
10628.5,1.04635,0.393528
10628.7,1.04634,0.393483
10628.9,1.04635,0.393554
10629.1,1.04636,0.393586
10629.3,1.04634,0.39343
10629.5,1.04634,0.393432
10629.7,1.04632,0.393296
10629.9,1.04629,0.393071
10630.1,1.04629,0.393008
10630.3,1.04626,0.392758
10630.5,1.04623,0.392548
10630.7,1.04622,0.392463
10630.9,1.04619,0.392197
10631.1,1.04618,0.39209
10631.3,1.04617,0.392031
10631.5,1.04615,0.391847
10631.7,1.04615,0.391893
10631.9,1.04615,0.391891
10632.1,1.04615,0.391846
10632.3,1.04617,0.392027
10632.5,1.04617,0.39207
10632.7,1.04618,0.392162
10632.9,1.04621,0.392401
10633.1,1.04622,0.392446
10633.3,1.04624,0.392611
10633.5,1.04626,0.392802
10633.7,1.04626,0.392798
10633.9,1.04628,0.392951
10634.1,1.04629,0.393002
10634.3,1.04628,0.392919
10634.5,1.04628,0.39299
10634.7,1.04627,0.392869
10634.9,1.04625,0.392718
10635.1,1.04625,0.392684
10635.3,1.04622,0.392428
10635.5,1.0462,0.392265
10635.7,1.04618,0.39215
10635.9,1.04615,0.391857
10636.1,1.04613,0.391753
10636.3,1.04612,0.391618
10636.5,1.04609,0.391397
10636.7,1.04609,0.391406
10636.9,1.04608,0.39131
10637.1,1.04607,0.391239
10637.3,1.04609,0.391365
10637.5,1.04608,0.391336
10637.7,1.0461,0.39143
10637.9,1.04612,0.391625
10638.1,1.04612,0.391647
10638.3,1.04615,0.39185
10638.5,1.04617,0.392023
10638.7,1.04617,0.392058
10638.9,1.0462,0.392273
10639.1,1.0462,0.392334
10639.3,1.0462,0.392332
10639.5,1.04622,0.392465
10639.7,1.04621,0.39237
10639.9,1.0462,0.39231
10640.1,1.0462,0.392306
10640.3,1.04617,0.392073
10640.5,1.04616,0.391973
10640.7,1.04615,0.391841
10640.9,1.04611,0.391553
10641.1,1.0461,0.39146
10641.3,1.04608,0.391261
10641.5,1.04605,0.391028
10641.7,1.04604,0.390996
10641.9,1.04602,0.390814
10642.1,1.04601,0.390722
10642.3,1.04602,0.390776
10642.5,1.046,0.390674
10642.7,1.04601,0.390756
10642.9,1.04603,0.390878
10643.1,1.04603,0.390875
10643.3,1.04605,0.391088
10643.5,1.04607,0.391218
10643.7,1.04608,0.391284
10643.9,1.04611,0.391533
10644.1,1.04612,0.391594
10644.3,1.04613,0.391672
10644.5,1.04615,0.391845
10644.7,1.04614,0.391787
10644.9,1.04614,0.391825
10645.1,1.04615,0.391847
10645.3,1.04612,0.391665
10645.5,1.04612,0.391638
10645.7,1.0461,0.391501
10645.9,1.04607,0.391253
10646.1,1.04607,0.391183
10646.3,1.04604,0.390941
10646.5,1.04601,0.390719
10646.7,1.046,0.390648
10646.9,1.04597,0.390398
10647.1,1.04596,0.390294
10647.3,1.04596,0.390266
10647.5,1.04594,0.3901
10647.7,1.04594,0.390157
10647.9,1.04595,0.390189
10648.1,1.04594,0.390156
10648.3,1.04597,0.390349
10648.5,1.04597,0.390417
10648.7,1.04598,0.390505
10648.9,1.04601,0.390752
10649.1,1.04602,0.390803
10649.3,1.04604,0.39095
10649.5,1.04606,0.391141
10649.7,1.04606,0.391124
10649.9,1.04607,0.39125
10650.1,1.04608,0.391296
10650.3,1.04607,0.391185
10650.5,1.04607,0.391234
10650.7,1.04606,0.391107
10650.9,1.04604,0.390928
10651.1,1.04603,0.390883
10651.3,1.046,0.390627
10651.5,1.04598,0.390447
10651.7,1.04596,0.390342
10651.9,1.04593,0.390053
10652.1,1.04592,0.389947
10652.3,1.0459,0.389837
10652.5,1.04588,0.389625
10652.7,1.04588,0.389646
10652.9,1.04587,0.389579
10653.1,1.04587,0.389517
10653.3,1.04588,0.389665
10653.5,1.04588,0.38966
10653.7,1.04589,0.389754
10653.9,1.04592,0.389965
10654.1,1.04592,0.389996
10654.3,1.04595,0.390191
10654.5,1.04597,0.390372
10654.7,1.04597,0.390394
10654.9,1.046,0.390593
10655.1,1.046,0.390654
10655.3,1.046,0.390626
10655.5,1.04601,0.39074
10655.7,1.046,0.390638
10655.9,1.04599,0.390549
10656.1,1.04599,0.390535
10656.3,1.04596,0.390294
10656.5,1.04594,0.390173
10656.7,1.04593,0.390045
10656.9,1.04589,0.389753
10657.1,1.04588,0.389656
10657.3,1.04586,0.389473
10657.5,1.04583,0.389241
10657.7,1.04583,0.389221
10657.9,1.04581,0.389062
10658.1,1.0458,0.388975
10658.3,1.04581,0.389052
10658.5,1.0458,0.388971
10658.7,1.04581,0.389057
10658.9,1.04583,0.389201
10659.1,1.04583,0.389206
10659.3,1.04585,0.38942
10659.5,1.04587,0.389564
10659.7,1.04588,0.389622
10659.9,1.04591,0.389864
10660.1,1.04592,0.389928
10660.3,1.04592,0.389985
10660.5,1.04594,0.39015
10660.7,1.04593,0.39008
10660.9,1.04593,0.390092
10661.1,1.04594,0.390109
10661.3,1.04591,0.389913
10661.5,1.04591,0.389867
10661.7,1.04589,0.389728
10661.9,1.04586,0.389468
10662.1,1.04585,0.389391
10662.3,1.04582,0.389159
10662.5,1.0458,0.388932
10662.7,1.04579,0.38887
10662.9,1.04576,0.388635
10663.1,1.04575,0.388532
10663.3,1.04575,0.388526
10663.5,1.04573,0.388374
10663.7,1.04574,0.388438
10663.9,1.04574,0.388493
10664.1,1.04574,0.388467
10664.3,1.04576,0.388668
10664.5,1.04577,0.388753
10664.7,1.04578,0.388837
10664.9,1.04581,0.389086
10665.1,1.04582,0.389142
10665.3,1.04584,0.389273
10665.5,1.04586,0.389464
10665.7,1.04586,0.389437
10665.9,1.04587,0.389544
10666.1,1.04587,0.389585
10666.3,1.04586,0.389458
10666.5,1.04586,0.389489
10666.7,1.04585,0.389359
10666.9,1.04582,0.389164
10667.1,1.04582,0.389112
10667.3,1.04579,0.388856
10667.5,1.04576,0.388665
10667.7,1.04575,0.388567
10667.9,1.04572,0.388283
10668.1,1.0457,0.388175
10668.3,1.04569,0.388083
10668.5,1.04567,0.38788
10668.7,1.04567,0.387908
10668.9,1.04567,0.387864
10669.1,1.04566,0.387807
10669.3,1.04568,0.387965
10669.5,1.04568,0.387974
10669.7,1.04569,0.388069
10669.9,1.04572,0.38829
10670.1,1.04572,0.388329
10670.3,1.04574,0.388515
10670.5,1.04577,0.3887
10670.7,1.04577,0.388716
10670.9,1.04579,0.388903
10671.1,1.0458,0.388961
10671.3,1.04579,0.388918
10671.5,1.04581,0.389021
10671.7,1.04579,0.388912
10671.9,1.04578,0.388806
10672.1,1.04578,0.388786
10672.3,1.04575,0.388542
10672.5,1.04573,0.388409
10672.7,1.04572,0.388283
10672.9,1.04568,0.387989
10673.1,1.04567,0.38789
10673.3,1.04565,0.387719
10673.5,1.04562,0.387488
10673.7,1.04562,0.387475
10673.9,1.0456,0.387331
10674.1,1.04559,0.387248
10674.3,1.0456,0.387338
10674.5,1.04559,0.387268
10674.7,1.04561,0.387358
10674.9,1.04562,0.387515
10675.1,1.04563,0.387526
10675.3,1.04565,0.387738
10675.5,1.04567,0.387888
10675.7,1.04568,0.387943
10675.9,1.0457,0.388181
10676.1,1.04571,0.388245
10676.3,1.04572,0.388288
10676.5,1.04574,0.388448
10676.7,1.04573,0.388374
10676.9,1.04573,0.38837
10677.1,1.04573,0.388381
10677.3,1.0457,0.388176
10677.5,1.0457,0.388119
10677.7,1.04568,0.387983
10677.9,1.04565,0.387716
10678.1,1.04564,0.387635
10678.3,1.04561,0.387407
10678.5,1.04558,0.387178
10678.7,1.04558,0.387122
10678.9,1.04555,0.386896
10679.1,1.04554,0.386795
10679.3,1.04554,0.3868
10679.5,1.04552,0.386657
10679.7,1.04553,0.386724
10679.9,1.04554,0.386792
10680.1,1.04553,0.38677
10680.3,1.04556,0.386974
10680.5,1.04557,0.387067
10680.7,1.04558,0.387149
10680.9,1.04561,0.387401
10681.1,1.04562,0.387459
10681.3,1.04563,0.387582
10681.5,1.04566,0.38777
10681.7,1.04565,0.387739
10681.9,1.04566,0.387836
10682.1,1.04567,0.387875
10682.3,1.04565,0.387739
10682.5,1.04565,0.387762
10682.7,1.04564,0.38763
10682.9,1.04561,0.387426
10683.1,1.04561,0.387372
10683.3,1.04558,0.387118
10683.5,1.04555,0.386921
10683.7,1.04554,0.386827
10683.9,1.04551,0.386547
10684.1,1.0455,0.38644
10684.3,1.04548,0.386355
10684.5,1.04546,0.386156
10684.7,1.04546,0.386189
10684.9,1.04546,0.386153
10685.1,1.04545,0.3861
10685.3,1.04547,0.386263
10685.5,1.04548,0.386281
10685.7,1.04549,0.386374
10685.9,1.04551,0.3866
10686.1,1.04552,0.386639
10686.3,1.04554,0.386822
10686.5,1.04556,0.387009
10686.7,1.04557,0.387022
10686.9,1.04559,0.387202
10687.1,1.04559,0.38726
10687.3,1.04559,0.38721
10687.5,1.0456,0.387308
10687.7,1.04559,0.387198
10687.9,1.04557,0.387084
10688.1,1.04557,0.387061
10688.3,1.04554,0.386815
10688.5,1.04552,0.386678
10688.7,1.04551,0.386553
10688.9,1.04547,0.386258
10689.1,1.04546,0.386158
10689.3,1.04544,0.385994
10689.5,1.04541,0.385763
10689.7,1.04541,0.385752
10689.9,1.0454,0.385614
10690.1,1.04539,0.385533
10690.3,1.0454,0.385627
10690.5,1.04539,0.385563
10690.7,1.0454,0.385653
10690.9,1.04542,0.385816
10691.1,1.04542,0.385827
10691.3,1.04545,0.386039
10691.5,1.04547,0.386194
10691.7,1.04547,0.386246
10691.9,1.0455,0.386482
10692.1,1.04551,0.386546
10692.3,1.04551,0.386587
10692.5,1.04553,0.386744
10692.7,1.04552,0.386667
10692.9,1.04552,0.386658
10693.1,1.04552,0.38667
10693.3,1.0455,0.386463
10693.5,1.04549,0.386401
10693.7,1.04547,0.386265
10693.9,1.04544,0.385998
10694.1,1.04543,0.385916
10694.3,1.0454,0.38569
10694.5,1.04538,0.38546
10694.7,1.04537,0.385405
10694.9,1.04534,0.385182
10695.1,1.04533,0.385081
10695.3,1.04533,0.385089
10695.5,1.04532,0.384947
10695.7,1.04532,0.385015
10695.9,1.04533,0.385087
10696.1,1.04533,0.385066
10696.3,1.04535,0.385271
10696.5,1.04537,0.385366
10696.7,1.04538,0.385446
10696.9,1.04541,0.385699
10697.1,1.04541,0.385757
10697.3,1.04543,0.38588
10697.5,1.04545,0.386067
10697.7,1.04545,0.386034
10697.9,1.04546,0.386131
10698.1,1.04546,0.386171
10698.3,1.04545,0.386034
10698.5,1.04545,0.386056
10698.7,1.04543,0.385924
10698.9,1.04541,0.38572
10699.1,1.0454,0.385667
10699.3,1.04537,0.385412
10699.5,1.04535,0.385215
10699.7,1.04534,0.38512
10699.9,1.0453,0.384842
10700.1,1.04529,0.384734
10700.3,1.04528,0.384649
10700.5,1.04526,0.384449
10700.7,1.04526,0.384481
10700.9,1.04525,0.384445
10701.1,1.04525,0.38439
10701.3,1.04527,0.384554
10701.5,1.04527,0.384571
10701.7,1.04528,0.384666
10701.9,1.04531,0.38489
10702.1,1.04531,0.38493
10702.3,1.04534,0.385114
10702.5,1.04536,0.3853
10702.7,1.04536,0.385314
10702.9,1.04538,0.385497
10703.1,1.04539,0.385555
10703.3,1.04538,0.385507
10703.5,1.04539,0.385608
10703.7,1.04538,0.385499
10703.9,1.04537,0.385388
10704.1,1.04537,0.385367
10704.3,1.04534,0.38512
10704.5,1.04532,0.384984
10704.7,1.04531,0.384861
10704.9,1.04527,0.384566
10705.1,1.04526,0.384464
10705.3,1.04524,0.384298
10705.5,1.04521,0.384067
10705.7,1.04521,0.384054
10705.9,1.04519,0.383913
10706.1,1.04518,0.38383
10706.3,1.04519,0.383922
10706.5,1.04518,0.383854
10706.7,1.04519,0.383942
10706.9,1.04521,0.384102
10707.1,1.04522,0.384113
10707.3,1.04524,0.384325
10707.5,1.04526,0.384477
10707.7,1.04527,0.384532
10707.9,1.04529,0.384769
10708.1,1.0453,0.384833
10708.3,1.04531,0.384879
10708.5,1.04533,0.385039
10708.7,1.04532,0.384966
10708.9,1.04532,0.384963
10709.1,1.04532,0.384977
10709.3,1.04529,0.384773
10709.5,1.04529,0.384718
10709.7,1.04527,0.384581
10709.9,1.04524,0.384316
10710.1,1.04523,0.384236
10710.3,1.0452,0.384007
10710.5,1.04517,0.383778
10710.7,1.04517,0.38372
10710.9,1.04514,0.383492
10711.1,1.04513,0.38339
10711.3,1.04513,0.383391
10711.5,1.04511,0.383245
10711.7,1.04512,0.38331
10711.9,1.04513,0.383374
10712.1,1.04512,0.38335
10712.3,1.04515,0.383552
10712.5,1.04516,0.383643
10712.7,1.04517,0.383726
10712.9,1.0452,0.383977
10713.1,1.04521,0.384035
10713.3,1.04522,0.384163
10713.5,1.04524,0.384353
10713.7,1.04524,0.384326
10713.9,1.04525,0.384431
10714.1,1.04526,0.384473
10714.3,1.04524,0.384344
10714.5,1.04525,0.384373
10714.7,1.04523,0.384244
10714.9,1.04521,0.384047
10715.1,1.0452,0.383996
10715.3,1.04517,0.38374
10715.5,1.04515,0.383548
10715.7,1.04514,0.38345
10715.9,1.0451,0.383168
10716.1,1.04509,0.38306
10716.3,1.04508,0.382966
10716.5,1.04505,0.382762
10716.7,1.04506,0.382789
10716.9,1.04505,0.382742
10717.1,1.04504,0.382684
10717.3,1.04506,0.382841
10717.5,1.04506,0.382849
10717.7,1.04507,0.382943
10717.9,1.0451,0.383163
10718.1,1.04511,0.3832
10718.3,1.04513,0.383389
10718.5,1.04515,0.383572
10718.7,1.04515,0.383592
10718.9,1.04518,0.383783
10719.1,1.04518,0.383843
10719.3,1.04518,0.383807
10719.5,1.04519,0.383915
10719.7,1.04518,0.383811
10719.9,1.04517,0.383713
10720.1,1.04516,0.383697
10720.3,1.04514,0.383454
10720.5,1.04512,0.383326
10720.7,1.04511,0.3832
10720.9,1.04507,0.382908
10721.1,1.04506,0.382809
10721.3,1.04504,0.382632
10721.5,1.04501,0.382399
10721.7,1.04501,0.38238
10721.9,1.04499,0.382225
10722.1,1.04498,0.38214
10722.3,1.04499,0.38222
10722.5,1.04498,0.382141
10722.7,1.04499,0.382227
10722.9,1.04501,0.382374
10723.1,1.04501,0.38238
10723.3,1.04503,0.382593
10723.5,1.04505,0.38274
10723.7,1.04506,0.382798
10723.9,1.04509,0.383041
10724.1,1.04509,0.383105
10724.3,1.0451,0.383165
10724.5,1.04512,0.38333
10724.7,1.04511,0.383265
10724.9,1.04511,0.383279
10725.1,1.04512,0.383297
10725.3,1.04509,0.383105
10725.5,1.04509,0.383062
10725.7,1.04507,0.382926
10725.9,1.04504,0.382669
10726.1,1.04503,0.382592
10726.3,1.045,0.382357
10726.5,1.04498,0.382132
10726.7,1.04497,0.382067
10726.9,1.04494,0.381827
10727.1,1.04493,0.381724
10727.3,1.04493,0.381708
10727.5,1.04491,0.381552
10727.7,1.04491,0.381611
10727.9,1.04492,0.381657
10728.1,1.04492,0.381627
10728.3,1.04494,0.381824
10728.5,1.04495,0.381901
10728.7,1.04496,0.381988
10728.9,1.04499,0.382236
10729.1,1.045,0.382292
10729.3,1.04501,0.382433
10729.5,1.04504,0.382625
10729.7,1.04503,0.382606
10729.9,1.04505,0.382728
10730.1,1.04505,0.382774
10730.3,1.04504,0.382661
10730.5,1.04505,0.382707
10730.7,1.04503,0.382581
10730.9,1.04501,0.382401
10731.1,1.045,0.382355
10731.3,1.04497,0.382101
10731.5,1.04495,0.381919
10731.7,1.04494,0.381814
10731.9,1.0449,0.381527
10732.1,1.04489,0.38142
10732.3,1.04488,0.381309
10732.5,1.04485,0.381096
10732.7,1.04485,0.381115
10732.9,1.04485,0.381045
10733.1,1.04484,0.380981
10733.3,1.04486,0.381123
10733.5,1.04485,0.381116
10733.7,1.04487,0.38121
10733.9,1.04489,0.381417
10734.1,1.04489,0.381449
10734.3,1.04492,0.381646
10734.5,1.04494,0.381825
10734.7,1.04494,0.381854
10734.9,1.04497,0.382058
10735.1,1.04498,0.382121
10735.3,1.04497,0.382105
10735.5,1.04499,0.382227
10735.7,1.04498,0.38213
10735.9,1.04497,0.382056
10736.1,1.04497,0.382047
10736.3,1.04494,0.381813
10736.5,1.04493,0.381703
10736.7,1.04491,0.381572
10736.9,1.04487,0.381284
10737.1,1.04486,0.381189
10737.3,1.04484,0.380997
10737.5,1.04481,0.380764
10737.7,1.04481,0.380734
10737.9,1.04479,0.380559
10738.1,1.04478,0.380467
10738.3,1.04478,0.380527
10738.5,1.04477,0.380428
10738.7,1.04478,0.38051
10738.9,1.0448,0.380637
10739.1,1.0448,0.380635
10739.3,1.04482,0.380847
10739.5,1.04484,0.38098
10739.7,1.04485,0.381047
10739.9,1.04488,0.381295
10740.1,1.04488,0.381359
10740.3,1.04489,0.38144
10740.5,1.04491,0.381615
10740.7,1.04491,0.381561
10740.9,1.04491,0.381602
10741.1,1.04492,0.381628
10741.3,1.04489,0.381452
10741.5,1.04489,0.381432
10741.7,1.04488,0.381296
10741.9,1.04485,0.381054
10742.1,1.04484,0.380984
10742.3,1.04481,0.380741
10742.5,1.04478,0.380523
